word,translation,reference,has_letter_outside_alphabet,has_letter_from_emakhuwa,vowel_seq,consonat_seq,label,tag,match_,match_in_portuguese_not_stopword_,distance_match_emakhuwa_,distance_soundex_match_emakhuwa_,distance_soundex_translation_emakhuwa_,start_with_f,start_with_ch,consonat_vowels,vowel_consonat
iporovinsiya,província,província,0,0,0,0,1,loan,província,1,0.416666667,0.2,0.2,0,0,0,0
omoçampique,moçambique,moçambique,1,0,1,0,1,loan,moçambique,1,0.181818182,0.2,0.2,0,0,1,0
oberlin,berlim,berlim,1,0,0,0,1,loan,berlim,1,0.285714286,0,0,0,0,0,0
empresariale,empresarial,empresarial,0,0,1,1,1,loan,empresarial,1,0.083333333,0,0,0,0,0,0
luriyu,lúrio,lúrio,0,0,0,0,1,loan,lúrio,1,0.5,0,0,0,0,0,0
muyerusalemu,em jerusalém,em jerusalém,0,0,0,0,1,loan,muyerusalemu,0,0,0,0.6,0,0,0,0
manowa,manoá,manoá,0,0,0,0,1,loan,manou,1,0.333333333,0.5,0.5,0,0,0,0
ekamiseeti,camiseta,camiseta,0,0,0,0,1,loan,camiseta,1,0.4,0,0,0,0,0,0
eparlamento,parlamento,parlamento,0,0,0,0,1,loan,parlamento,1,0.090909091,0,0,0,0,0,0
omwempa,memba,memba,0,1,0,0,1,loan,memba,1,0.428571429,0.75,0.75,0,0,0,0
epereço,preço,preço,1,0,0,0,1,loan,preço,1,0.285714286,0.333333333,0.333333333,0,0,0,0
eneevi,neve,neve,0,0,0,0,1,loan,neve,1,0.5,0,0,0,0,0,0
etemokrasiya,demogracia,democracia,0,0,0,1,1,loan,demografia,1,0.416666667,0.8,0.6,0,0,0,0
atiministaraiivu,administrativo,administrativo,0,0,0,1,1,loan,administrativo,1,0.3125,0.4,0.4,0,0,0,0
konku,congro,congro,0,0,0,0,1,loan,congro,1,0.666666667,0.666666667,0.666666667,0,0,0,0
aunesco,unesco,unesco,0,0,1,0,1,loan,unesco,1,0.142857143,0,0,0,0,1,0
iplaka,plaga,placas,0,0,0,1,1,loan,plagia,1,0.5,0.333333333,0.333333333,0,0,0,0
oniassa,niassa,niassa,0,0,1,1,1,loan,niassa,1,0.142857143,0,0,0,0,0,0
eepoliitika,política,política,0,0,0,0,1,loan,política,1,0.454545455,0,0,0,0,0,0
pennsylvania,pensilvânia,pensilvânia,0,1,1,0,1,loan,pensilvânia,1,0.25,0,0,0,0,0,0
nasionaale,nacional,nacional,0,0,1,0,1,loan,nacional,1,0.3,0.25,0.25,0,0,0,0
miriam,miriam,miriam,0,0,1,0,1,loan,miriam,1,0,0,0,0,0,0,0
maría,maria,maria,0,0,0,0,1,loan,maria,1,0.2,0,0,0,0,0,0
epalacio,palácio,palácio,0,0,1,0,1,loan,palácio,1,0.25,0,0,0,0,0,0
esaakho,saco,saco,0,1,0,0,1,loan,saco,1,0.571428571,0,0,0,0,0,0
conferência,conferência,conferência,1,0,1,0,1,loan,conferência,1,0,0,0,0,0,1,0
ikilometuru,quilómetro,quilómetro,0,0,0,0,1,loan,quilómetro,1,0.454545455,0.2,0.2,0,0,0,0
ilista,lista,lista,0,0,0,1,1,loan,lista,1,0.166666667,0,0,0,0,0,0
imeekawooti,megawatts,megawatts,0,0,0,0,1,loan,imeekawooti,0,0,0,0.25,0,0,0,0
odesenyari,desenhou,desenhou,1,1,0,0,1,loan,desenhou,1,0.5,0.25,0.25,0,0,0,0
etisturitu,distrito,distrito,0,0,0,1,1,loan,distrito,1,0.4,0.666666667,0.666666667,0,0,0,0
amuratio,rádio,rádio,0,0,1,0,1,loan,rádio,1,0.625,0.666666667,0.666666667,0,0,0,0
obadiya,obadias,abdia,1,0,0,0,1,loan,abadias,1,0.428571429,0,0,0,0,0,1
gomeri,gômer,gômer,1,0,0,0,1,loan,gemer,1,0.333333333,0.666666667,0.333333333,0,0,0,0
omosampike,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.5,0.2,0.2,0,0,0,0
amamestre,mestre,mestre,0,0,0,1,1,loan,mestre,1,0.333333333,0,0,0,0,0,0
fomentu,fomento,fomento,0,0,0,0,1,loan,fomento,1,0.142857143,0,0,1,0,0,0
oguadeloupe,guadalupe,guadalupe,1,0,1,0,1,loan,guadalupe,1,0.272727273,0,0,0,0,0,1
prookoli,brocoli,brocoli,0,0,0,1,1,loan,prookoli,0,0,0,0.333333333,0,0,0,0
ananiy,anani,ananias,0,0,0,0,1,loan,ananiy,0,0,0,0,0,0,0,0
etisipilinaa,disciplina,disciplina,0,0,0,0,1,loan,disciplina,1,0.416666667,0.2,0.2,0,0,0,0
ocairo,cairo,cairo,0,0,0,0,1,loan,cairo,1,0.166666667,0,0,0,0,1,0
efuntu,fonte,fonte,0,0,0,0,1,loan,fonte,1,0.5,0,0,0,0,0,1
pasikha,páscoa,páscoa,0,1,0,0,1,loan,páscoa,1,0.571428571,0,0,0,0,0,0
ana,anna,anna,0,0,0,0,1,loan,asna,1,0.25,0,0,0,0,0,0
overacruz,veracruz,veracruz,1,0,0,1,1,loan,overacruz,0,0,0,0,0,0,0,0
iperço,berço,berço,1,0,0,0,1,loan,berço,1,0.333333333,0.5,0.5,0,0,0,0
omosampiikicite,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.6,0.428571429,0.428571429,0,0,0,0
ejaponês,japonês,japonês,1,0,0,0,1,loan,japonês,1,0.125,0,0,0,0,0,0
eporiceetu,porcento,porcento,0,0,0,0,1,loan,porcento,1,0.4,0.5,0.5,0,0,0,0
yomosampikhi,moçambique,moçambique,0,1,0,0,1,loan,moçambique,1,0.583333333,0.2,0.2,0,0,0,0
mosaampiiki,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.545454545,0.2,0.2,0,0,0,0
isakhi,isaque,isaque,0,1,0,0,1,loan,isaque,1,0.5,0,0,0,0,0,0
universitaat,universidade,universidade,0,0,0,0,1,loan,universidade,1,0.25,0.25,0.25,0,0,0,0
emerkaatu,mercado,mercado,0,0,0,0,1,loan,mercado,1,0.555555556,0.25,0.25,0,0,0,0
oporuceetu,porcento,porcento,0,0,0,0,1,loan,porcento,1,0.4,0.5,0.5,0,0,0,0
òmasedonia,macedónio,macedónio,1,0,1,0,1,loan,macedónio,1,0.4,0,0,0,0,0,0
apriili,abril,abril,0,0,0,1,1,loan,abril,1,0.428571429,1,1,0,0,0,0
icano,cano,cano,0,0,0,0,1,loan,cano,1,0.2,0,0,0,0,1,0
epopulaçao,população,população,1,0,1,0,1,loan,população,1,0.2,0,0,0,0,0,0
eparitiitu,partido,partido,0,0,0,0,1,loan,partido,1,0.5,0.25,0.25,0,0,0,0
obatizo,batizar,batizar,1,0,0,0,1,loan,batizar,1,0.428571429,0,0,0,0,0,0
essaphau,sapão,sabão,0,1,1,1,1,loan,sapo,1,0.625,0.5,0.5,0,0,0,0
okonkresuni,congresso,congresso,0,0,0,1,1,loan,congresso,1,0.545454545,0.666666667,0.666666667,0,0,0,0
ekhatera,cadeira,cadeira,0,1,0,0,1,loan,cadeira,1,0.625,0.333333333,0.333333333,0,0,0,0
edekretu,decreto,decreto,1,0,0,1,1,loan,decreto,1,0.375,0.25,0.25,0,0,0,0
ekopo,copo,copo,0,0,0,0,1,loan,copo,1,0.4,0,0,0,0,0,0
ejanela,janela,janela,1,0,0,0,1,loan,janela,1,0.142857143,0,0,0,0,0,0
osouth,south,south,0,1,1,0,1,loan,souto,1,0.333333333,0,0,0,0,0,0
kwataratu,quadrado,quadrado,0,1,0,0,1,loan,quadrado,1,0.666666667,0.6,0.6,0,0,0,0
julyo,julho,julho,1,1,0,0,1,loan,julho,1,0.2,0,0,0,0,0,0
estuutuyu,estudo,estudo,0,0,1,1,1,loan,estudo,1,0.555555556,0.5,0.5,0,0,0,0
austarale,austral,austral,0,0,1,1,1,loan,austral,1,0.222222222,0.5,0.5,0,0,0,0
epreetetoora,pretória,pretória,0,0,0,1,1,loan,pretória,1,0.583333333,0,0,0,0,0,0
esuukhiri,chúcar,açúcar,0,1,1,0,1,loan,chocar,1,0.888888889,0.333333333,0.333333333,0,0,0,0
ikamelo,camelo,camelo,0,0,0,0,1,loan,camelo,1,0.285714286,0,0,0,0,0,0
obocas,bocas,bocas,1,0,0,0,1,loan,bocas,1,0.166666667,0,0,0,0,1,0
helidayi,heldai,heldai,1,0,0,0,1,loan,herdai,1,0.375,0,0,0,0,0,0
ikarama,grama,grama,0,0,0,0,1,loan,grama,1,0.428571429,0.666666667,0.666666667,0,0,0,0
elizabeti,elisabete,elisabete,1,0,0,0,1,loan,elisabete,1,0.222222222,0,0,0,0,0,1
ibroxura,brochuras,brochuras,1,0,0,1,1,loan,brochuras,1,0.444444444,0,0,0,0,0,0
omoriya,moriá,moriá,0,0,0,0,1,loan,morin,1,0.428571429,0,0,0,0,0,0
ikonvensayu,confesso,confesso,0,0,0,0,1,loan,confesso,1,0.636363636,0.4,0.4,0,0,0,0
pasiklia,pásclia,páscoa,0,0,1,1,1,loan,pasiklia,0,0,0,0.25,0,0,0,0
imilhayu,milhões,milhão,0,0,0,1,1,loan,milhões,1,0.5,0,0,0,0,0,0
ortinaariya,ordinária,ordinária,0,0,0,1,1,loan,ordinária,1,0.363636364,0.25,0.25,0,0,0,0
omakaaniku,mecânico,mecânico,0,0,0,0,1,loan,mecânico,1,0.7,0,0,0,0,0,0
ipolítica,político,político,0,0,0,0,1,loan,político,1,0.222222222,0,0,0,0,1,0
hannah,ana,hannah,0,0,0,0,1,loan,ana,1,0.5,0,0,0,0,0,0
paatiri,padre,padres,0,0,0,0,1,loan,padre,1,0.571428571,0.333333333,0.333333333,0,0,0,0
itiisku,disco,disco,0,0,0,1,1,loan,disco,1,0.714285714,0.333333333,0.333333333,0,0,0,0
nacional,nacional,nación,0,0,1,0,1,loan,nacional,1,0,0,0,0,0,0,0
diabete,diabetes,diabetes,1,0,1,0,1,loan,diabetes,1,0.125,0,0,0,0,0,1
ecurusu,curso,curso,0,0,0,0,1,loan,curso,1,0.428571429,0.333333333,0.333333333,0,0,1,0
telekatu,delegado,delegado,0,0,0,0,1,loan,delegado,1,0.5,0.75,0.75,0,0,0,0
akomboi,comboio,comboio,1,0,1,0,1,loan,comboio,1,0.428571429,0,0,0,0,0,0
apaapa,papas,papas,0,0,0,0,1,loan,papas,1,0.5,0,0,0,0,0,0
sekuntariya,secretária,secretária,0,0,0,0,1,loan,secretária,1,0.454545455,0.4,0.4,0,0,0,0
akoosto,agosto,agosto,0,0,0,1,1,loan,agosto,1,0.285714286,0.5,0.5,0,0,0,0
iphareya,praias,praias,0,1,0,0,1,loan,praias,1,0.75,1,1,0,0,0,0
oceanica,oceânica,oceânica,0,0,1,0,1,loan,oceânica,1,0.125,0,0,0,0,1,0
omontreal,montreal,montreal,0,0,1,1,1,loan,montreal,1,0.111111111,0,0,0,0,0,0
ohamburg,hamburgo,hamburgo,1,0,0,0,1,loan,hamburgo,1,0.25,0,0,0,0,0,0
maaferikaanu,africanos,africanos,0,0,0,0,1,loan,africanos,1,0.583333333,0.2,0.2,0,0,0,0
istiilu,estílo,estilo,0,0,0,1,1,loan,estilo,1,0.428571429,0,0,0,0,0,0
meticale,meticais,meticais,0,0,0,0,1,loan,meticais,1,0.25,0.25,0.25,0,0,1,0
akatemia,academia,academia,0,0,1,0,1,loan,academia,1,0.25,0.333333333,0.333333333,0,0,0,0
toropa,tropa,tropa,0,0,0,0,1,loan,tropa,1,0.166666667,0.333333333,0.333333333,0,0,0,0
econseelyu,consenso,consenso,0,1,0,0,1,loan,consenso,1,0.5,0.4,0.4,0,0,1,0
otistiriito,distrito,distrito,0,0,0,1,1,loan,distrito,1,0.363636364,0.666666667,0.666666667,0,0,0,0
olago,lagos,lagos,1,0,0,0,1,loan,lagos,1,0.4,0,0,0,0,0,0
italiyaano,italiano,italiano,0,0,0,0,1,loan,italiano,1,0.2,0,0,0,0,0,0
oximoiyo,esmoia,chimoio,0,0,1,0,1,loan,esmoca,1,0.75,1,0.5,0,0,0,0
nakaaro,carro,carro,0,0,0,0,1,loan,carro,1,0.571428571,0.333333333,0.333333333,0,0,0,0
obrooklyn,brooklyn,brooklyn,1,1,0,1,1,loan,brooklyn,1,0.111111111,0,0,0,0,0,0
omuseyu,museu,museu,0,0,0,0,1,loan,museu,1,0.285714286,0,0,0,0,0,0
epostu,posto,posto,0,0,0,1,1,loan,posto,1,0.333333333,0,0,0,0,0,0
esapatu,sapato,sapato,0,0,0,0,1,loan,sapato,1,0.285714286,0,0,0,0,0,0
asosiyasayasawu,associação,associação,0,0,0,0,1,loan,associação,1,0.733333333,0.5,0.5,0,0,0,0
salmoni,salomão,salomão,0,0,0,0,1,loan,salomão,1,0.571428571,0,0,0,0,0,0
aristobulo,aristóbulo,aristóbulo,1,0,0,1,1,loan,aristobulo,0,0,0,0,0,0,0,0
idrama,drama,drama,1,0,0,1,1,loan,drama,1,0.166666667,0,0,0,0,0,0
etiresawu,direção,direção,0,0,0,0,1,loan,direção,1,0.666666667,0.5,0.5,0,0,0,0
moçampique,moçambique,moçambique,1,0,1,0,1,loan,moçambique,1,0.1,0.2,0.2,0,0,1,0
okinshasa,kinshasa,kinshasa,0,0,0,0,1,loan,kinshasa,1,0.111111111,0,0,0,0,0,0
othunthuru,tunduru,tunduru,0,1,0,0,1,loan,tunduru,1,0.4,0.25,0.25,0,0,0,0
ipurusentu,porcento,porcento,0,0,0,0,1,loan,porcento,1,0.5,0.2,0.2,0,0,0,0
oxikhola,escolar,escolar,0,1,0,0,1,loan,escolar,1,0.75,0,0,0,0,0,0
opempa,pemba,beira,0,0,0,0,1,loan,pemba,1,0.333333333,0.333333333,0.333333333,0,0,0,0
siensia,ciência,ciência,0,0,1,0,1,loan,ciência,1,0.428571429,0,0,0,0,0,0
eesapato,sapato,sapato,0,0,0,0,1,loan,sapato,1,0.25,0,0,0,0,0,0
rubeni,rubens,rubem,1,0,0,0,1,loan,rubens,1,0.166666667,0,0,0,0,0,0
konolo,conólo,colono,0,0,0,0,1,loan,konolo,0,0,0,0,0,0,0,0
géraldinemiyo,graldinemio,géraldineeu,1,0,0,0,1,loan,géraldinemiyo,0,0,0,0.25,0,0,0,0
ikilomu,quilómetro,quilómetro,0,0,0,0,1,loan,quilómetro,1,0.7,0.25,0.25,0,0,0,0
onorite,norte,norte,0,0,0,0,1,loan,norte,1,0.285714286,0,0,0,0,0,0
inkeeritu,inquérito,inquérito,0,0,0,0,1,loan,inquérito,1,0.444444444,0,0,0,0,0,0
empereesa,empresa,empresa,0,0,0,0,1,loan,empresa,1,0.222222222,0.25,0.25,0,0,0,0
ekharayu,grau,grau,0,1,0,0,1,loan,grau,1,0.625,1,1,0,0,0,0
ekwatorial,equatorial,equatorial,0,1,1,0,1,loan,equatorial,1,0.2,0.25,0.25,0,0,0,0
kansas,cansas,kansas,0,0,0,0,1,loan,cansas,1,0.166666667,0,0,0,0,0,0
aristotelis,aristóteles,aristóteles,0,0,0,1,1,loan,aristóteles,1,0.181818182,0,0,0,0,0,0
estooriya,estória,estória,0,0,0,1,1,loan,estória,1,0.333333333,0,0,0,0,0,0
omosampiik,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.6,0.2,0.2,0,0,0,0
esupense,supênce,suspense,0,0,0,0,1,loan,esupense,0,0,0,0,0,0,0,0
ebandera,bandeira,bandeira,1,0,0,0,1,loan,bandeira,1,0.25,0,0,0,0,0,0
azacarias,zacarias,zacarias,1,0,1,0,1,loan,zacarias,1,0.111111111,0,0,0,0,1,0
mamisiyonaariyu,missionários,missionários,0,0,0,0,1,loan,missionários,1,0.533333333,0,0,0,0,0,0
osenturu,centro,centro,0,0,0,0,1,loan,centro,1,0.5,0.25,0.25,0,0,0,0
ohorexa,horesa,horesa,0,0,0,0,1,loan,ohorexa,0,0,0,0,0,0,0,0
soofransa,frança,frança,0,0,0,1,1,loan,frança,1,0.444444444,0.2,0.2,0,0,0,0
farawoo,faraó,faraó,0,0,0,0,1,loan,faraó,1,0.428571429,0.333333333,0.333333333,1,0,0,0
isaaya,saias,saias,0,0,0,0,1,loan,saias,1,0.666666667,0,0,0,0,0,0
exufeera,esfera,esfera,0,0,0,0,1,loan,esfera,1,0.375,0,0,0,0,0,0
ekiristau,cristãs,cristãs,0,0,1,1,1,loan,cristãs,1,0.555555556,0.333333333,0.333333333,0,0,0,0
afil,fil,fil,0,0,0,0,1,loan,fil,1,0.25,0,0,0,0,0,0
priska,prisca,prisca,0,0,0,1,1,loan,pisca,1,0.333333333,0,0,0,0,0,0
obósnia,basnia,bósnia,1,0,1,0,1,loan,bania,1,0.428571429,0,0,0,0,0,0
esociedade,sociedade,sociodade,1,0,1,0,1,loan,sociedade,1,0.1,0,0,0,0,0,1
epurutjeeto,proteto,projeto,1,0,0,0,1,loan,protetor,1,0.545454545,0.6,0.6,0,0,0,0
maartesanaatu,artesanato,artesanato,0,0,0,1,1,loan,artesanato,1,0.307692308,0.166666667,0.166666667,0,0,0,0
ikaru,carros,carros,0,0,0,0,1,loan,carros,1,0.833333333,0,0,0,0,0,0
maome,maomé,maomé,0,0,1,0,1,loan,maomé,1,0.2,0,0,0,0,0,0
ikhavalo,cavalaria,cavalaria,0,1,0,0,1,loan,cavalaria,1,0.777777778,0,0,0,0,0,0
ireekera,regras,regras,0,0,0,0,1,loan,regras,1,0.625,0.666666667,0.666666667,0,0,0,0
eliberdade,liberdade,liberdade,1,0,0,0,1,loan,liberdade,1,0.1,0,0,0,0,0,1
ecampanha,campanha,campanha,0,0,0,0,1,loan,campanha,1,0.111111111,0,0,0,0,1,0
icontha,conta,conta,0,1,0,0,1,loan,conta,1,0.285714286,0,0,0,0,1,0
ekoorti,corte,corte,0,0,0,1,1,loan,corte,1,0.571428571,0,0,0,0,0,0
estatística,estatística,estatística,0,0,0,1,1,loan,estatística,1,0,0,0,0,0,1,0
òpersia,persas,persas,0,0,1,0,1,loan,persas,1,0.428571429,0,0,0,0,0,0
isaiti,sites,sites,0,0,0,0,1,loan,sites,1,0.666666667,0,0,0,0,0,0
epoteensiya,potência,potência,0,0,0,0,1,loan,potência,1,0.454545455,0,0,0,0,0,0
olixinkaa,lichinga,lichinga,0,0,0,0,1,loan,lichinga,1,0.555555556,0.5,0.5,0,0,0,0
konferensia,conferência,conferência,0,0,1,0,1,loan,conferência,1,0.272727273,0,0,0,0,0,0
alfeyo,alfeu,alfeu,0,0,0,0,1,loan,alfeyo,0,0,0,0,0,0,0,0
etinta,tinta,tinta,0,0,0,0,1,loan,tinta,1,0.166666667,0,0,0,0,0,0
okaana,cana,gana,0,0,0,0,1,loan,cana,1,0.5,0,0,0,0,0,0
weslováquia,eslováquia,eslováquia,1,0,1,0,1,loan,eslováquia,1,0.090909091,0.2,0.2,0,0,1,0
esiensia,ciência,ciência,0,0,1,0,1,loan,ciência,1,0.5,0,0,0,0,0,0
akastanri,agastanres,gastar,0,0,0,1,1,loan,agastares,1,0.444444444,0.5,0.25,0,0,0,0
porjetto,proeto,projeto,1,1,0,0,1,loan,preto,1,0.375,0.333333333,0.333333333,0,0,0,0
akoloni,colonios,colono,0,0,0,0,1,loan,colonos,1,0.571428571,0,0,0,0,0,0
ovalencia,valência,valência,0,0,1,0,1,loan,valência,1,0.222222222,0,0,0,0,0,0
mukontinenteni,continente,continente,0,0,0,0,1,loan,continente,1,0.357142857,0.285714286,0.285714286,0,0,0,0
epuruvínsiya,província,província,0,0,0,0,1,loan,província,1,0.416666667,0.2,0.2,0,0,0,0
yomosambikhi,moçambique,moçambique,1,1,0,0,1,loan,moçambique,1,0.5,0,0,0,0,0,0
otobago,tobago,tobago,1,0,0,0,1,loan,tobago,1,0.142857143,0,0,0,0,0,0
iporonsi,broze,broze,0,0,0,0,1,loan,bronze,1,0.625,0.5,0.75,0,0,0,0
moçampiqui,moçambique,moçambique,1,0,1,0,1,loan,moçambique,1,0.2,0.2,0.2,0,0,1,0
edistrito,distrito,distrito,1,0,0,1,1,loan,distrito,1,0.111111111,0,0,0,0,0,0
epuruviinsiya,província,província,0,0,0,0,1,loan,província,1,0.538461538,0.2,0.2,0,0,0,0
sociyaale,social,social,0,0,0,0,1,loan,social,1,0.333333333,0.5,0.5,0,0,0,0
opalestina,palestina,palestina,0,0,0,1,1,loan,palestina,1,0.1,0,0,0,0,0,0
asempeleya,assembleia,assembleia,0,0,0,0,1,loan,assembleia,1,0.4,0.25,0.25,0,0,0,0
komputadore,computador,computador,1,0,0,0,1,loan,computador,1,0.181818182,0.166666667,0.166666667,0,0,0,1
ofranca,frança,frança,0,0,0,1,1,loan,frança,1,0.285714286,0.25,0.25,0,0,1,0
eliyabi,eliabe,eliabe,1,0,0,0,1,loan,eliyabi,0,0,0,0,0,0,0,1
eparakha,barraca,barraca,0,1,0,0,1,loan,barraca,1,0.625,0.333333333,0.333333333,0,0,0,0
musistema,no sistema,no sistema,0,0,0,1,1,loan,musistema,0,0,0,0.2,0,0,0,0
ifeeriya,férias,férias,0,0,0,0,1,loan,férias,1,0.625,0,0,0,0,0,0
otiretoora,diretora,diretora,0,0,0,0,1,loan,diretora,1,0.3,0.25,0.25,0,0,0,0
itoritori,dortor,dólar,0,0,0,0,1,loan,doutor,1,0.555555556,0.75,0.5,0,0,0,0
eperola,pérola,pérola,0,0,0,0,1,loan,pérola,1,0.285714286,0,0,0,0,0,0
miniisturu,ministros,ministros,0,0,0,1,1,loan,ministros,1,0.4,0.333333333,0.333333333,0,0,0,0
burundi,burúndi,burundi,1,0,0,0,1,loan,burúndi,1,0.142857143,0,0,0,0,0,0
epiraamite,pirâmide,pirâmide,0,0,0,0,1,loan,pirâmide,1,0.4,0.25,0.25,0,0,0,0
erepuplika,república,república,0,0,0,1,1,loan,república,1,0.4,0.2,0.2,0,0,0,0
majornalista,jornalistas,jornalistas,1,0,0,1,1,loan,jornalistas,1,0.25,0.2,0.2,0,0,0,0
axensiya,agência,agência,0,0,0,0,1,loan,agência,1,0.5,0.333333333,0.333333333,0,0,0,0
ekontinenteo,continente,continente,0,0,1,0,1,loan,continente,1,0.25,0,0,0,0,0,0
himeneyo,himeneu,himeneu,0,0,0,0,1,loan,himeneyo,0,0,0,0,0,0,0,0
zabuloni,zabulão,zabulão,1,0,0,0,1,loan,zabuloni,0,0,0,0.25,0,0,0,1
adispositivo,dispositivos,dispositivos,1,0,0,0,1,loan,dispositivos,1,0.166666667,0,0,0,0,0,1
formasayu,formação,formação,0,0,0,0,1,loan,formação,1,0.444444444,0,0,1,0,0,0
linkwistika,linguística,linguística,0,1,0,1,1,loan,linguística,1,0.363636364,0.5,0.5,0,0,0,0
barabá,barrabás,barrabás,1,0,0,0,1,loan,barrabás,1,0.25,0,0,0,0,0,1
òdamásiko,damasco,damasco,1,0,0,0,1,loan,damasco,1,0.444444444,0,0,0,0,0,0
irlanda,rlanda,irlanda,1,0,0,0,1,loan,ruanda,1,0.285714286,0,0,0,0,0,0
operasau,operação,operação,0,0,1,0,1,loan,operação,1,0.375,0,0,0,0,0,0
yomosambike,moçambique,moçambique,1,0,0,0,1,loan,moçambique,1,0.454545455,0,0,0,0,0,0
makuvernatore,governadores,governadores,0,0,0,0,1,loan,governadores,1,0.461538462,0.5,0.5,0,0,0,0
oròma,roma,roma,0,0,0,0,1,loan,roma,1,0.4,0,0,0,0,0,0
intustiriyaale,industrial,industrial,0,0,0,1,1,loan,industrial,1,0.357142857,0.333333333,0.333333333,0,0,0,0
ereligiyau,religião,religião,1,0,1,0,1,loan,religião,1,0.4,0,0,0,0,0,0
tepartaammento,departamento,departamento,0,0,0,1,1,loan,departamento,1,0.214285714,0.166666667,0.166666667,0,0,0,0
asakaratariu,secretário,secretário,0,0,1,0,1,loan,secretário,1,0.583333333,0.2,0.2,0,0,0,0
localidad,localidade,localidade,1,0,0,0,1,loan,localidade,1,0.1,0,0,0,0,1,1
wixiitu,egito,egito,0,0,0,0,1,loan,egito,1,0.714285714,0.666666667,0.666666667,0,0,0,0
obelgica,bélgica,bélgica,1,0,0,0,1,loan,bélgica,1,0.25,0,0,0,0,1,0
esenturuya,cintura,cintura,0,0,0,0,1,loan,cintura,1,0.5,0,0,0,0,0,0
iparlamento,parlamento,parlamento,0,0,0,0,1,loan,parlamento,1,0.090909091,0,0,0,0,0,0
awafirika,áfrica,áfrica,0,0,0,0,1,loan,áfrica,1,0.555555556,0.25,0.25,0,0,0,0
ekulupi,clube,clube,0,0,0,0,1,loan,clube,1,0.714285714,0.666666667,0.666666667,0,0,0,0
oskritoorio,escritório,escritório,0,0,1,1,1,loan,escritório,1,0.363636364,0.2,0.2,0,0,0,0
timor,timor,timor,0,0,0,0,1,loan,timor,1,0,0,0,0,0,0,0
peresitente,presidente,presidente,0,0,0,0,1,loan,presidente,1,0.181818182,0.333333333,0.333333333,0,0,0,0
iteekinika,técnica,técnica,0,0,0,0,1,loan,técnica,1,0.6,0.25,0.25,0,0,0,0
makhina,máquinas,máquinas,0,1,0,0,1,loan,máquinas,1,0.5,0,0,0,0,0,0
itaatia,itália,itália,0,0,1,0,1,loan,itália,1,0.428571429,0.5,0.5,0,0,0,0
etukasau,educação,educação,0,0,1,0,1,loan,educação,1,0.625,0.333333333,0.333333333,0,0,0,0
okristau,cristã,cristã,0,0,1,1,1,loan,cristã,1,0.5,0.333333333,0.333333333,0,0,0,0
eleeti,leite,leite,0,0,0,0,1,loan,leite,1,0.5,0,0,0,0,0,0
etempo,tempo,tempo,0,0,0,0,1,loan,tempo,1,0.166666667,0,0,0,0,0,0
exometiriya,geometria,geometria,0,0,0,0,1,loan,geometria,1,0.363636364,0.5,0.5,0,0,0,0
erepupilika,república,república,0,0,0,0,1,loan,república,1,0.454545455,0.2,0.2,0,0,0,0
asepeleeya,assembleia,assembleia,0,0,0,0,1,loan,assembleia,1,0.5,0.5,0.5,0,0,0,0
isinema,cinema,cinema,0,0,0,0,1,loan,cinema,1,0.285714286,0,0,0,0,0,0
elinkwistika,linguística,linguística,0,1,0,1,1,loan,linguística,1,0.416666667,0.5,0.5,0,0,0,0
imonarkiya,monarquia,monarquia,0,0,0,0,1,loan,monarquia,1,0.4,0,0,0,0,0,0
omusampike,moçambique,moçambique,0,0,0,0,1,loan,moçambique,1,0.6,0.2,0.2,0,0,0,0
mufiileerani,na fileira,fileiras,0,0,0,0,1,loan,mufiileerani,0,0,0,0.5,0,0,0,0
matransito,transitos,transitos,0,0,0,1,1,loan,transitas,1,0.4,0.2,0.2,0,0,0,0
efukawu,formação,formação,0,0,0,0,1,loan,formação,1,0.875,0.666666667,0.666666667,0,0,0,1
akolosi,colossenses,colossenses,0,0,0,0,1,loan,akolosi,0,0,0,0.4,0,0,0,0
omikrasau,imigração,imigração,0,0,1,1,1,loan,imigração,1,0.555555556,0.5,0.5,0,0,0,0
opaxarelaatu,bacharelato,bacharelato,0,0,0,0,1,loan,bacharelato,1,0.5,0.25,0.25,0,0,0,0
mpoliitikani,políticos,políticos,0,0,0,0,1,loan,políticos,1,0.583333333,0.333333333,0.333333333,0,0,0,0
onmive,nínive,nínive,0,0,0,0,1,loan,onmive,0,0,0,0,0,0,0,0
ekobri,cobre,cobre,1,0,0,1,1,loan,cobre,1,0.5,0,0,0,0,0,0
itatu,dado,dado,0,0,0,0,1,loan,dado,1,0.8,1,1,0,0,0,0
erasau,razão,razão,0,0,1,0,1,loan,razão,1,0.666666667,0,0,0,0,0,0
feroviyariyu,ferroviário,ferroviário,0,0,0,0,1,loan,ferroviário,1,0.416666667,0,0,1,0,0,0
makiristau,cristãos,cristãos,0,0,1,1,1,loan,cristãos,1,0.7,0.5,0.5,0,0,0,0
emestere,mestre,mestre,0,0,0,1,1,loan,mestre,1,0.25,0.333333333,0.333333333,0,0,0,0
televisayu,televisão,televisão,0,0,0,0,1,loan,televisão,1,0.3,0,0,0,0,0,0
